scen,seg,period,KB,SC,nl,ONRD,ONRC,RM,OFRD,OFRC,Speed
1,32,0,76.71518,7200.0,3,337.0,2100.0,2400,329.0,2100.0,66.01035
1,33,0,90.0,4800.0,2,0.0,0.0,2400,0.0,0.0,53.333332
1,0,1,86.523544,7200.0,3,0.0,0.0,2400,0.0,0.0,64.814735
1,1,1,86.03343,7200.0,3,0.0,0.0,2400,82.0,2100.0,64.814735
1,2,1,85.593956,7200.0,3,0.0,0.0,2400,411.0,2100.0,64.56063
1,3,1,76.28826,7200.0,3,0.0,0.0,2400,0.0,0.0,67.048325
1,4,1,90.76126,7200.0,3,455.0,2100.0,2400,0.0,0.0,61.369797
1,5,1,135.0,7200.0,3,1793.0,2200.0,2400,0.0,0.0,43.590015
1,6,1,135.0,9600.0,4,0.0,0.0,2400,0.0,0.0,43.590015
1,7,1,107.34843,9600.0,4,0.0,0.0,2400,228.0,2100.0,62.163895
1,8,1,104.7045,9600.0,4,0.0,0.0,2400,0.0,0.0,66.57151
1,9,1,137.44443,11771.802,5,640.0,2100.0,2400,231.0,2100.0,56.568317
1,10,1,113.23824,9600.0,4,0.0,0.0,2400,0.0,0.0,65.14471
1,11,1,149.96654,11185.426,5,768.0,2100.0,2400,182.0,2100.0,55.425697
1,12,1,126.975105,9600.0,4,0.0,0.0,2400,0.0,0.0,62.684464
1,13,1,151.96346,11353.35,5,702.0,4400.0,2400,2381.0,4400.0,58.119236
1,14,1,91.93207,9600.0,4,0.0,0.0,2400,0.0,0.0,68.28106
1,15,1,105.9682,9600.0,4,436.0,2100.0,2400,0.0,0.0,63.402092
1,16,1,102.24682,12000.0,5,376.0,2100.0,2400,0.0,0.0,69.35307
1,17,1,102.24682,12000.0,5,0.0,0.0,2400,0.0,0.0,69.383995
1,18,1,102.24682,12000.0,5,0.0,0.0,2400,379.0,2100.0,69.383995
1,19,1,100.34498,9600.0,4,0.0,0.0,2400,303.0,2100.0,66.96312
1,20,1,94.235115,9600.0,4,0.0,0.0,2400,0.0,0.0,67.95399
1,21,1,110.08545,9600.0,4,521.0,2100.0,2400,0.0,0.0,62.968864
1,22,1,104.0481,9600.0,4,0.0,0.0,2400,0.0,0.0,66.48994
1,23,1,103.55911,9600.0,4,0.0,0.0,2400,327.0,2100.0,66.48994
1,24,1,97.77464,9600.0,4,0.0,0.0,2400,0.0,0.0,67.44231
1,25,1,116.843765,9600.0,4,705.0,2100.0,2400,0.0,0.0,62.544353
1,26,1,123.823135,9600.0,4,380.0,2100.0,2400,0.0,0.0,62.084312
1,27,1,120.39927,9600.0,4,0.0,0.0,2400,0.0,0.0,63.63904
1,28,1,116.53395,9600.0,4,0.0,0.0,2400,656.0,2100.0,63.63904
1,29,1,106.09168,9600.0,4,0.0,0.0,2400,0.0,0.0,66.11567
1,30,1,117.194954,12000.0,5,948.0,4400.0,2400,2795.0,4400.0,44.504543
1,31,1,90.0,4800.0,2,0.0,0.0,2400,0.0,0.0,53.333332
1,32,1,76.73464,7200.0,3,338.0,2100.0,2400,330.0,2100.0,60.99061
1,33,1,90.0,4800.0,2,0.0,0.0,2400,0.0,0.0,53.333332
1,0,2,86.79192,7200.0,3,0.0,0.0,2400,0.0,0.0,64.75258
1,1,2,86.22319,7200.0,3,0.0,0.0,2400,82.0,2100.0,64.75258
1,2,2,85.78948,7200.0,3,0.0,0.0,2400,413.0,2100.0,64.55337
1,3,2,76.48201,7200.0,3,0.0,0.0,2400,0.0,0.0,67.00923
1,4,2,90.98901,7200.0,3,457.0,2100.0,2400,0.0,0.0,61.348072
1,5,2,135.0,7200.0,3,1801.0,2200.0,2400,0.0,0.0,43.6876
1,6,2,135.0,9600.0,4,0.0,0.0,2400,0.0,0.0,43.6876
1,7,2,107.35133,9600.0,4,0.0,0.0,2400,229.0,2100.0,62.19285
1,8,2,104.68454,9600.0,4,0.0,0.0,2400,0.0,0.0,66.57267
1,9,2,137.98169,11770.576,5,644.0,2100.0,2400,232.0,2100.0,56.514744
1,10,2,113.281906,9600.0,4,0.0,0.0,2400,0.0,0.0,65.13264
1,11,2,150.59169,11184.459,5,772.0,2100.0,2400,183.0,2100.0,55.36826
1,12,2,127.10124,9600.0,4,0.0,0.0,2400,0.0,0.0,62.653786
1,13,2,152.54758,11351.651,5,705.0,4400.0,2400,2392.0,4400.0,58.080242
1,14,2,91.87954,9600.0,4,0.0,0.0,2400,0.0,0.0,68.27276
1,15,2,105.95191,9600.0,4,438.0,2100.0,2400,0.0,0.0,63.39598
1,16,2,102.278625,12000.0,5,379.0,2100.0,2400,0.0,0.0,69.35247
1,17,2,102.278625,12000.0,5,0.0,0.0,2400,0.0,0.0,69.37464
1,18,2,102.278625,12000.0,5,0.0,0.0,2400,381.0,2100.0,69.37464
1,19,2,100.349174,9600.0,4,0.0,0.0,2400,304.0,2100.0,66.9583
1,20,2,94.21719,9600.0,4,0.0,0.0,2400,0.0,0.0,67.93691
1,21,2,110.10469,9600.0,4,523.0,2100.0,2400,0.0,0.0,62.958805
1,22,2,104.06793,9600.0,4,0.0,0.0,2400,0.0,0.0,66.46121
1,23,2,103.580765,9600.0,4,0.0,0.0,2400,329.0,2100.0,66.46121
1,24,2,97.756065,9600.0,4,0.0,0.0,2400,0.0,0.0,67.42163
1,25,2,116.88399,9600.0,4,708.0,2100.0,2400,0.0,0.0,62.529957
1,26,2,123.85976,9600.0,4,380.0,2100.0,2400,0.0,0.0,62.072304
1,27,2,120.44636,9600.0,4,0.0,0.0,2400,0.0,0.0,63.593567
1,28,2,116.57596,9600.0,4,0.0,0.0,2400,659.0,2100.0,63.593567
1,29,2,106.071434,9600.0,4,0.0,0.0,2400,0.0,0.0,66.08691
1,30,2,117.26632,12000.0,5,953.0,4400.0,2400,2809.0,4400.0,27.661669
1,31,2,90.0,4800.0,2,0.0,0.0,2400,0.0,0.0,53.333332
1,32,2,76.77359,7200.0,3,340.0,2100.0,2400,331.0,2100.0,54.530506
1,33,2,90.0,4800.0,2,0.0,0.0,2400,0.0,0.0,53.333332
1,0,3,87.151344,7200.0,3,0.0,0.0,2400,0.0,0.0,64.669136
1,1,3,86.47875,7200.0,3,0.0,0.0,2400,83.0,2100.0,64.669136
1,2,3,86.0331,7200.0,3,0.0,0.0,2400,415.0,2100.0,64.54493
1,3,3,76.73464,7200.0,3,0.0,0.0,2400,0.0,0.0,66.95802
1,4,3,91.27371,7200.0,3,459.0,2100.0,2400,0.0,0.0,61.32106
1,5,3,135.0,7200.0,3,1809.0,2200.0,2400,0.0,0.0,43.808945
1,6,3,135.0,9600.0,4,0.0,0.0,2400,0.0,0.0,43.808945
1,7,3,107.35424,9600.0,4,0.0,0.0,2400,230.0,2100.0,62.22885
1,8,3,104.6646,9600.0,4,0.0,0.0,2400,0.0,0.0,66.57353
1,9,3,138.70184,11764.645,5,646.0,2100.0,2400,233.0,2100.0,56.39435
1,10,3,113.281906,9600.0,4,0.0,0.0,2400,0.0,0.0,65.127396
1,11,3,151.23866,11183.547,5,776.0,2100.0,2400,184.0,2100.0,55.309933
1,12,3,127.176994,9600.0,4,0.0,0.0,2400,0.0,0.0,62.63132
1,13,3,153.11234,11355.311,5,709.0,4400.0,2400,2403.0,4400.0,58.061947
1,14,3,91.80954,9600.0,4,0.0,0.0,2400,0.0,0.0,68.26461
1,15,3,105.91829,9600.0,4,440.0,2100.0,2400,0.0,0.0,63.389927
1,16,3,102.26272,12000.0,5,380.0,2100.0,2400,0.0,0.0,69.351875
1,17,3,102.26272,12000.0,5,0.0,0.0,2400,0.0,0.0,69.36748
1,18,3,102.26272,12000.0,5,0.0,0.0,2400,383.0,2100.0,69.36748
1,19,3,100.30654,9600.0,4,0.0,0.0,2400,305.0,2100.0,66.95459
1,20,3,94.145546,9600.0,4,0.0,0.0,2400,0.0,0.0,67.92444
1,21,3,110.08955,9600.0,4,526.0,2100.0,2400,0.0,0.0,62.949158
1,22,3,104.0481,9600.0,4,0.0,0.0,2400,0.0,0.0,66.435234
1,23,3,103.56817,9600.0,4,0.0,0.0,2400,330.0,2100.0,66.435234
1,24,3,97.718925,9600.0,4,0.0,0.0,2400,0.0,0.0,67.40049
1,25,3,116.90616,9600.0,4,711.0,2100.0,2400,0.0,0.0,62.51533
1,26,3,123.878075,9600.0,4,380.0,2100.0,2400,0.0,0.0,62.06011
1,27,3,120.4699,9600.0,4,0.0,0.0,2400,0.0,0.0,63.547333
1,28,3,116.60217,9600.0,4,0.0,0.0,2400,662.0,2100.0,63.547333
1,29,3,106.03095,9600.0,4,0.0,0.0,2400,0.0,0.0,66.05708
1,30,3,117.31987,12000.0,5,958.0,4400.0,2400,2821.0,4400.0,20.026043
1,31,3,90.0,4800.0,2,0.0,0.0,2400,0.0,0.0,53.333332
1,32,3,76.79307,7200.0,3,341.0,2100.0,2400,334.0,2100.0,49.277733
1,33,3,90.0,4800.0,2,0.0,0.0,2400,0.0,0.0,53.333332
1,0,4,87.51258,7200.0,3,0.0,0.0,2400,0.0,0.0,64.58499
1,1,4,86.71971,7200.0,3,0.0,0.0,2400,78.0,2100.0,64.58499
1,2,4,86.30011,7200.0,3,0.0,0.0,2400,390.0,2100.0,64.58856
1,3,4,77.63579,7200.0,3,0.0,0.0,2400,0.0,0.0,66.773346
1,4,4,91.60689,7200.0,3,432.0,2100.0,2400,0.0,0.0,61.30543
1,5,4,135.0,7200.0,3,1700.0,2200.0,2400,0.0,0.0,43.961555
1,6,4,135.0,9600.0,4,0.0,0.0,2400,0.0,0.0,43.961555
1,7,4,107.31364,9600.0,4,0.0,0.0,2400,216.0,2100.0,62.27413
1,8,4,104.944305,9600.0,4,0.0,0.0,2400,0.0,0.0,66.53976
1,9,4,135.44487,11788.114,5,607.0,2100.0,2400,219.0,2100.0,56.90138
1,10,4,113.041985,9600.0,4,0.0,0.0,2400,0.0,0.0,65.1922
1,11,4,147.19652,11201.58,5,729.0,2100.0,2400,173.0,2100.0,55.82333
1,12,4,125.99691,9600.0,4,0.0,0.0,2400,0.0,0.0,62.885117
1,13,4,149.27338,11400.01,5,665.0,4400.0,2400,2258.0,4400.0,58.34262
1,14,4,92.7586,9600.0,4,0.0,0.0,2400,0.0,0.0,68.21917
1,15,4,106.37265,9600.0,4,413.0,2100.0,2400,0.0,0.0,63.40504
1,16,4,102.342255,12000.0,5,358.0,2100.0,2400,0.0,0.0,69.35336
1,17,4,102.342255,12000.0,5,0.0,0.0,2400,0.0,0.0,69.398315
1,18,4,102.342255,12000.0,5,0.0,0.0,2400,360.0,2100.0,69.398315
1,19,4,100.67703,9600.0,4,0.0,0.0,2400,287.0,2100.0,66.99627
1,20,4,94.97265,9600.0,4,0.0,0.0,2400,0.0,0.0,67.910126
1,21,4,110.32881,9600.0,4,495.0,2100.0,2400,0.0,0.0,62.98911
1,22,4,104.34591,9600.0,4,0.0,0.0,2400,0.0,0.0,66.515625
1,23,4,103.74222,9600.0,4,0.0,0.0,2400,310.0,2100.0,66.515625
1,24,4,98.37095,9600.0,4,0.0,0.0,2400,0.0,0.0,67.42223
1,25,4,116.72432,9600.0,4,669.0,2100.0,2400,0.0,0.0,62.60285
1,26,4,123.74988,9600.0,4,380.0,2100.0,2400,0.0,0.0,60.550877
1,27,4,120.305176,9600.0,4,0.0,0.0,2400,0.0,0.0,54.473244
1,28,4,116.35394,9600.0,4,0.0,0.0,2400,622.0,2100.0,47.36716
1,29,4,106.70113,9600.0,4,0.0,0.0,2400,0.0,0.0,39.46215
1,30,4,116.856544,12000.0,5,899.0,4400.0,2400,2650.0,4400.0,15.449765
1,31,4,90.0,4800.0,2,0.0,0.0,2400,0.0,0.0,53.333332
1,32,4,76.38506,7200.0,3,320.0,2100.0,2400,313.0,2100.0,45.178905
1,33,4,90.0,4800.0,2,0.0,0.0,2400,0.0,0.0,53.333332
1,0,5,79.87825,7200.0,3,0.0,0.0,2400,0.0,0.0,66.30091
1,1,5,81.09566,7200.0,3,0.0,0.0,2400,72.0,2100.0,65.3056
1,2,5,80.70242,7200.0,3,0.0,0.0,2400,365.0,2100.0,64.73164
1,3,5,71.496284,7200.0,3,0.0,0.0,2400,0.0,0.0,67.96157
1,4,5,85.0236,7200.0,3,403.0,2100.0,2400,0.0,0.0,61.888695
1,5,5,135.0,7200.0,3,1590.0,2200.0,2400,0.0,0.0,40.922203
1,6,5,135.0,9600.0,4,0.0,0.0,2400,0.0,0.0,40.922203
1,7,5,101.83501,9600.0,4,0.0,0.0,2400,202.0,2100.0,61.372326
1,8,5,98.48316,9600.0,4,0.0,0.0,2400,0.0,0.0,66.53776
1,9,5,125.056335,11789.288,5,567.0,2100.0,2400,205.0,2100.0,57.70999
1,10,5,105.50621,9600.0,4,0.0,0.0,2400,0.0,0.0,65.33252
1,11,5,135.75623,11201.645,5,682.0,2100.0,2400,161.0,2100.0,56.675117
1,12,5,116.615555,9600.0,4,0.0,0.0,2400,0.0,0.0,63.251926
1,13,5,138.07251,11401.424,5,623.0,4400.0,2400,2111.0,4400.0,59.07041
1,14,5,87.762924,9600.0,4,0.0,0.0,2400,0.0,0.0,68.40895
1,15,5,100.91727,9600.0,4,387.0,2100.0,2400,0.0,0.0,63.51797
1,16,5,97.04903,12000.0,5,335.0,2100.0,2400,0.0,0.0,69.36443
1,17,5,97.04903,12000.0,5,0.0,0.0,2400,0.0,0.0,69.53234
1,18,5,97.04903,12000.0,5,0.0,0.0,2400,337.0,2100.0,69.53234
1,19,5,95.687546,9600.0,4,0.0,0.0,2400,268.0,2100.0,67.07076
1,20,5,89.74907,9600.0,4,0.0,0.0,2400,0.0,0.0,68.196976
1,21,5,104.544495,9600.0,4,462.0,2100.0,2400,0.0,0.0,63.15478
1,22,5,97.99783,9600.0,4,0.0,0.0,2400,0.0,0.0,65.527435
1,23,5,98.547165,9600.0,4,0.0,0.0,2400,291.0,2100.0,59.744827
1,24,5,92.72329,9600.0,4,0.0,0.0,2400,0.0,0.0,36.420273
1,25,5,110.36104,9600.0,4,626.0,2100.0,2400,0.0,0.0,27.960197
1,26,5,116.39925,9600.0,4,330.0,2100.0,2400,0.0,0.0,34.385735
1,27,5,111.25089,9600.0,4,0.0,0.0,2400,0.0,0.0,37.95781
1,28,5,109.85047,9600.0,4,0.0,0.0,2400,582.0,2100.0,34.46844
1,29,5,99.555695,9600.0,4,0.0,0.0,2400,0.0,0.0,26.314259
1,30,5,109.56502,12000.0,5,841.0,4400.0,2400,2480.0,4400.0,15.641827
1,31,5,90.0,4800.0,2,0.0,0.0,2400,0.0,0.0,53.333332
1,32,5,75.99862,7200.0,3,300.0,2100.0,2400,293.0,2100.0,42.453133
1,33,5,90.0,4800.0,2,0.0,0.0,2400,0.0,0.0,53.333332
1,0,6,72.97885,7200.0,3,0.0,0.0,2400,0.0,0.0,67.69084
1,1,6,75.522354,7200.0,3,0.0,0.0,2400,68.0,2100.0,65.411095
1,2,6,75.11866,7200.0,3,0.0,0.0,2400,339.0,2100.0,64.85738
1,3,6,65.809586,7200.0,3,0.0,0.0,2400,0.0,0.0,68.88055
1,4,6,78.66075,7200.0,3,375.0,2100.0,2400,0.0,0.0,62.394524
1,5,6,118.343025,7200.0,3,1480.0,2200.0,2400,0.0,0.0,49.211643
1,6,6,118.343025,9600.0,4,0.0,0.0,2400,0.0,0.0,49.211643
1,7,6,94.591965,9600.0,4,0.0,0.0,2400,188.0,2100.0,63.831886
1,8,6,90.4025,9600.0,4,0.0,0.0,2400,0.0,0.0,67.88332
1,9,6,114.98134,11789.033,5,528.0,2100.0,2400,191.0,2100.0,58.513844
1,10,6,96.39113,9600.0,4,0.0,0.0,2400,0.0,0.0,66.993225
1,11,6,124.65623,11202.293,5,635.0,2100.0,2400,150.0,2100.0,57.53423
1,12,6,105.707695,9600.0,4,0.0,0.0,2400,0.0,0.0,65.41555
1,13,6,127.37474,11401.816,5,580.0,4400.0,2400,1967.0,4400.0,59.682163
1,14,6,81.08422,9600.0,4,0.0,0.0,2400,0.0,0.0,69.19638
1,15,6,93.49808,9600.0,4,360.0,2100.0,2400,0.0,0.0,63.93303
1,16,6,90.14154,12000.0,5,311.0,2100.0,2400,0.0,0.0,69.40513
1,17,6,90.14154,12000.0,5,0.0,0.0,2400,0.0,0.0,69.87239
1,18,6,90.14154,12000.0,5,0.0,0.0,2400,313.0,2100.0,69.87239
1,19,6,88.85803,9600.0,4,0.0,0.0,2400,249.0,2100.0,67.32831
1,20,6,82.81983,9600.0,4,0.0,0.0,2400,0.0,0.0,69.803185
1,21,6,96.82912,9600.0,4,431.0,2100.0,2400,0.0,0.0,53.67068
1,22,6,89.97213,9600.0,4,0.0,0.0,2400,0.0,0.0,40.066322
1,23,6,91.53809,9600.0,4,0.0,0.0,2400,270.0,2100.0,35.88509
1,24,6,85.435165,9600.0,4,0.0,0.0,2400,0.0,0.0,25.395386
1,25,6,102.09746,9600.0,4,582.0,2100.0,2400,0.0,0.0,29.205502
1,26,6,106.98688,9600.0,4,270.0,2100.0,2400,0.0,0.0,33.990227
1,27,6,100.50637,9600.0,4,0.0,0.0,2400,0.0,0.0,38.083763
1,28,6,101.396385,9600.0,4,0.0,0.0,2400,542.0,2100.0,35.411686
1,29,6,90.6616,9600.0,4,0.0,0.0,2400,0.0,0.0,27.027714
1,30,6,100.650055,12000.0,5,784.0,4400.0,2400,2309.0,4400.0,15.675765
1,31,6,85.5432,4800.0,2,0.0,0.0,2400,0.0,0.0,53.333332
1,32,6,73.517,7200.0,3,279.0,2100.0,2400,272.0,2100.0,42.379578
1,33,6,85.8163,4800.0,2,0.0,0.0,2400,0.0,0.0,53.333332
1,0,7,66.67169,7200.0,3,0.0,0.0,2400,0.0,0.0,68.75482
1,1,7,69.98596,7200.0,3,0.0,0.0,2400,63.0,2100.0,65.49885
1,2,7,69.59363,7200.0,3,0.0,0.0,2400,314.0,2100.0,64.96284
1,3,7,60.50959,7200.0,3,0.0,0.0,2400,0.0,0.0,69.252266
1,4,7,72.493835,7200.0,3,348.0,2100.0,2400,0.0,0.0,62.832924
1,5,7,103.0237,7200.0,3,1371.0,2200.0,2400,0.0,0.0,57.52076
1,6,7,103.0237,9600.0,4,0.0,0.0,2400,0.0,0.0,57.52076
1,7,7,87.43669,9600.0,4,0.0,0.0,2400,175.0,2100.0,66.29729
1,8,7,82.932236,9600.0,4,0.0,0.0,2400,0.0,0.0,69.05808
1,9,7,105.15733,11790.584,5,489.0,2100.0,2400,176.0,2100.0,59.339657
1,10,7,88.08287,9600.0,4,0.0,0.0,2400,0.0,0.0,68.84425
1,11,7,113.91722,11203.159,5,588.0,2100.0,2400,139.0,2100.0,58.39328
1,12,7,95.9525,9600.0,4,0.0,0.0,2400,0.0,0.0,67.53933
1,13,7,116.910774,11403.594,5,536.0,4400.0,2400,1820.0,4400.0,60.293842
1,14,7,74.84235,9600.0,4,0.0,0.0,2400,0.0,0.0,69.81663
1,15,7,86.2673,9600.0,4,333.0,2100.0,2400,0.0,0.0,64.47403
1,16,7,83.57143,12000.0,5,288.0,2100.0,2400,0.0,0.0,69.458176
1,17,7,83.57143,12000.0,5,0.0,0.0,2400,0.0,0.0,69.92906
1,18,7,83.57143,12000.0,5,0.0,0.0,2400,290.0,2100.0,69.98799
1,19,7,82.14391,9600.0,4,0.0,0.0,2400,231.0,2100.0,67.68609
1,20,7,76.349365,9600.0,4,0.0,0.0,2400,0.0,0.0,69.79757
1,21,7,89.289246,9600.0,4,399.0,2100.0,2400,0.0,0.0,64.151054
1,22,7,82.56334,9600.0,4,0.0,0.0,2400,0.0,0.0,68.93256
1,23,7,84.61339,9600.0,4,0.0,0.0,2400,250.0,2100.0,61.30943
1,24,7,78.63067,9600.0,4,0.0,0.0,2400,0.0,0.0,61.29815
1,25,7,94.06091,9600.0,4,539.0,2100.0,2400,0.0,0.0,51.25692
1,26,7,98.29715,9600.0,4,236.0,2100.0,2400,0.0,0.0,48.274044
1,27,7,91.32094,9600.0,4,0.0,0.0,2400,0.0,0.0,42.823536
1,28,7,93.44615,9600.0,4,0.0,0.0,2400,501.0,2100.0,38.62963
1,29,7,82.9483,9600.0,4,0.0,0.0,2400,0.0,0.0,27.338997
1,30,7,92.66802,12000.0,5,725.0,4400.0,2400,2138.0,4400.0,15.649299
1,31,7,73.39164,4800.0,2,0.0,0.0,2400,0.0,0.0,53.333332
1,32,7,66.586754,7200.0,3,240.0,2100.0,2400,253.0,2100.0,46.886818
1,33,7,72.992256,4800.0,2,0.0,0.0,2400,0.0,0.0,53.333332
1,0,8,60.840816,7200.0,3,0.0,0.0,2400,0.0,0.0,69.49282
1,1,8,64.482635,7200.0,3,0.0,0.0,2400,58.0,2100.0,65.56804
1,2,8,64.11249,7200.0,3,0.0,0.0,2400,293.0,2100.0,65.04194
1,3,8,55.463894,7200.0,3,0.0,0.0,2400,0.0,0.0,69.26401
1,4,8,66.43765,7200.0,3,323.0,2100.0,2400,0.0,0.0,63.21715
1,5,8,91.35951,7200.0,3,1274.0,2200.0,2400,0.0,0.0,59.917107
1,6,8,91.35951,9600.0,4,0.0,0.0,2400,0.0,0.0,59.917107
1,7,8,80.48658,9600.0,4,0.0,0.0,2400,162.0,2100.0,67.0083
1,8,8,76.09184,9600.0,4,0.0,0.0,2400,0.0,0.0,69.23895
1,9,8,95.98577,11787.636,5,456.0,2100.0,2400,164.0,2100.0,60.09224
1,10,8,80.59553,9600.0,4,0.0,0.0,2400,0.0,0.0,69.532394
1,11,8,103.93612,11200.531,5,547.0,2100.0,2400,130.0,2100.0,59.18058
1,12,8,87.36019,9600.0,4,0.0,0.0,2400,0.0,0.0,67.70624
1,13,8,107.14348,11396.993,5,500.0,4400.0,2400,1694.0,4400.0,60.862312
1,14,8,68.957664,9600.0,4,0.0,0.0,2400,0.0,0.0,69.82737
1,15,8,79.272644,9600.0,4,310.0,2100.0,2400,0.0,0.0,64.80166
1,16,8,77.21429,12000.0,5,268.0,2100.0,2400,0.0,0.0,69.490295
1,17,8,77.21429,12000.0,5,0.0,0.0,2400,0.0,0.0,69.933266
1,18,8,77.21429,12000.0,5,0.0,0.0,2400,270.0,2100.0,69.9887
1,19,8,75.607124,9600.0,4,0.0,0.0,2400,215.0,2100.0,67.91687
1,20,8,70.29617,9600.0,4,0.0,0.0,2400,0.0,0.0,69.84654
1,21,8,82.01955,9600.0,4,370.0,2100.0,2400,0.0,0.0,64.4968
1,22,8,75.7594,9600.0,4,0.0,0.0,2400,0.0,0.0,68.99566
1,23,8,77.88343,9600.0,4,0.0,0.0,2400,233.0,2100.0,67.92202
1,24,8,72.2922,9600.0,4,0.0,0.0,2400,0.0,0.0,69.78138
1,25,8,86.3665,9600.0,4,501.0,2100.0,2400,0.0,0.0,64.35363
1,26,8,90.26764,9600.0,4,220.0,2100.0,2400,0.0,0.0,64.009636
1,27,8,83.36688,9600.0,4,0.0,0.0,2400,0.0,0.0,69.69714
1,28,8,86.02849,9600.0,4,0.0,0.0,2400,467.0,2100.0,65.12336
1,29,8,76.07671,9600.0,4,0.0,0.0,2400,0.0,0.0,53.626457
1,30,8,85.5,12000.0,5,674.0,4400.0,2400,1988.0,4400.0,16.613283
1,31,8,63.829094,4800.0,2,0.0,0.0,2400,0.0,0.0,53.333332
1,32,8,60.667156,7200.0,3,220.0,2100.0,2400,235.0,2100.0,56.08968
1,33,8,63.449753,4800.0,2,0.0,0.0,2400,0.0,0.0,53.333332
1,0,9,54.325634,7200.0,3,0.0,0.0,2400,0.0,0.0,69.94856
1,1,9,57.906128,7200.0,3,0.0,0.0,2400,54.0,2100.0,65.62346
1,2,9,57.534294,7200.0,3,0.0,0.0,2400,270.0,2100.0,65.109024
1,3,9,49.657143,7200.0,3,0.0,0.0,2400,0.0,0.0,69.273964
1,4,9,59.333458,7200.0,3,299.0,2100.0,2400,0.0,0.0,63.623447
1,5,9,80.150345,7200.0,3,1179.0,2200.0,2400,0.0,0.0,61.808792
1,6,9,80.150345,9600.0,4,0.0,0.0,2400,0.0,0.0,61.808792
1,7,9,72.557465,9600.0,4,0.0,0.0,2400,149.0,2100.0,67.56959
1,8,9,68.642876,9600.0,4,0.0,0.0,2400,0.0,0.0,69.38174
1,9,9,85.761795,11779.691,5,420.0,2100.0,2400,152.0,2100.0,60.924564
1,10,9,72.52728,9600.0,4,0.0,0.0,2400,0.0,0.0,69.74911
1,11,9,92.89407,11193.673,5,505.0,2100.0,2400,120.0,2100.0,60.046886
1,12,9,78.32185,9600.0,4,0.0,0.0,2400,0.0,0.0,67.8899
1,13,9,96.246765,11377.244,5,461.0,4400.0,2400,1565.0,4400.0,61.49817
1,14,9,62.2,9600.0,4,0.0,0.0,2400,0.0,0.0,69.83938
1,15,9,71.22258,9600.0,4,287.0,2100.0,2400,0.0,0.0,65.161865
1,16,9,69.828575,12000.0,5,247.0,2100.0,2400,0.0,0.0,69.52562
1,17,9,69.828575,12000.0,5,0.0,0.0,2400,0.0,0.0,69.93789
1,18,9,69.828575,12000.0,5,0.0,0.0,2400,250.0,2100.0,69.98949
